player_id;full_name;position;age;height;weight;team;season;season_type;week;solo_tackle;assist_tackle;tackle_with_assist;sack;qb_hit;interception;fumble_forced;defense_snaps;defense_pct;team_defense_snaps;seasons_played
00-0035301;Donovan Wilson;S;27.0;72.0;204.0;DAL;2022;POST;20;2.0;6.0;4.0;0.0;0.0;0.0;0;61.0;0.92;66.0;3.0
00-0035327;C.J. Moore;S;29.0;72.0;190.0;DET;2022;REG;9;0.0;0.0;0.0;0.0;0.0;0.0;0;23.0;0.31;74.0;5.0
00-0035327;C.J. Moore;S;29.0;72.0;190.0;DET;2022;REG;10;1.0;1.0;0.0;0.0;0.0;0.0;0;32.0;0.52;62.0;5.0
00-0035327;C.J. Moore;S;29.0;72.0;190.0;DET;2022;REG;12;1.0;0.0;0.0;0.0;0.0;0.0;0;5.0;0.06;83.0;5.0
00-0035327;C.J. Moore;S;29.0;72.0;190.0;DET;2022;REG;14;0.0;1.0;0.0;0.0;0.0;0.0;0;4.0;0.06;67.0;5.0
00-0035327;C.J. Moore;S;29.0;72.0;190.0;DET;2022;REG;15;0.0;1.0;0.0;0.0;1.0;0.0;0;29.0;0.46;63.0;5.0
00-0035346;Nik Needham;CB;26.0;72.0;193.0;MIA;2022;REG;1;2.0;2.0;2.0;0.0;0.0;0.0;0;56.0;0.98;57.0;3.0
00-0035346;Nik Needham;CB;26.0;72.0;193.0;MIA;2022;REG;2;1.0;1.0;0.0;0.0;0.0;0.0;0;26.0;0.44;59.0;3.0
00-0035346;Nik Needham;CB;26.0;72.0;193.0;MIA;2022;REG;3;4.0;1.0;0.0;0.0;0.0;0.0;0;90.0;0.98;92.0;3.0
00-0035346;Nik Needham;CB;26.0;72.0;193.0;MIA;2022;REG;4;0.0;2.0;1.0;0.0;0.0;0.0;0;53.0;0.83;64.0;3.0
00-0035346;Nik Needham;CB;26.0;72.0;193.0;MIA;2022;REG;5;3.0;2.0;1.0;0.0;0.0;0.0;0;59.0;1.0;59.0;3.0
00-0035346;Nik Needham;CB;26.0;72.0;193.0;MIA;2022;REG;6;1.0;2.0;1.0;0.0;0.0;0.0;0;13.0;0.25;52.0;3.0
00-0035357;Cam Lewis;S;25.0;69.0;183.0;BUF;2022;REG;5;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;3.0
00-0035357;Cam Lewis;S;25.0;69.0;183.0;BUF;2022;REG;6;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;3.0
00-0035357;Cam Lewis;S;25.0;69.0;183.0;BUF;2022;REG;10;6.0;2.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;3.0
00-0035357;Cam Lewis;S;25.0;69.0;183.0;BUF;2022;POST;20;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;3.0
00-0035365;Tae Hayes;CB;25.0;69.0;188.0;CAR;2022;REG;6;1.0;0.0;0.0;0.0;0.0;0.0;0;17.0;0.26;65.0;3.0
00-0035365;Tae Hayes;CB;25.0;69.0;188.0;CAR;2022;REG;9;1.0;1.0;0.0;0.0;0.0;0.0;0;17.0;0.23;74.0;3.0
00-0035365;Tae Hayes;CB;25.0;69.0;188.0;NE;2022;REG;17;2.0;0.0;0.0;0.0;0.0;0.0;0;24.0;0.34;71.0;3.0
00-0035365;Tae Hayes;CB;25.0;69.0;188.0;NE;2022;REG;18;0.0;1.0;0.0;0.0;0.0;0.0;0;8.0;0.14;57.0;3.0
00-0035370;Saivion Smith;CB;25.0;73.0;199.0;DET;2022;REG;5;0.0;1.0;0.0;0.0;0.0;0.0;0;2.0;0.03;67.0;3.0
00-0035378;Andrew Wingard;S;26.0;72.0;200.0;JAX;2022;REG;9;1.0;0.0;0.0;0.0;0.0;0.0;0;12.0;0.2;60.0;3.0
00-0035378;Andrew Wingard;S;26.0;72.0;200.0;JAX;2022;REG;12;1.0;1.0;0.0;0.0;0.0;0.0;2;34.0;0.47;72.0;3.0
00-0035378;Andrew Wingard;S;26.0;72.0;200.0;JAX;2022;REG;13;6.0;3.0;2.0;0.0;0.0;0.0;0;76.0;1.0;76.0;3.0
00-0035378;Andrew Wingard;S;26.0;72.0;200.0;JAX;2022;REG;14;8.0;2.0;1.0;0.0;1.0;2.0;0;59.0;0.88;67.0;3.0
00-0035378;Andrew Wingard;S;26.0;72.0;200.0;JAX;2022;REG;16;0.0;2.0;2.0;0.0;0.0;0.0;0;2.0;0.03;67.0;3.0
00-0035378;Andrew Wingard;S;26.0;72.0;200.0;JAX;2022;REG;17;2.0;0.0;0.0;0.0;0.0;0.0;0;24.0;0.34;71.0;3.0
00-0035378;Andrew Wingard;S;26.0;72.0;200.0;JAX;2022;REG;18;1.0;0.0;0.0;0.0;0.0;0.0;0;6.0;0.08;75.0;3.0
00-0035378;Andrew Wingard;S;26.0;72.0;200.0;JAX;2022;POST;20;1.0;0.0;0.0;0.0;0.0;0.0;0;5.0;0.07;71.0;3.0
00-0035393;Anthony Chesley;CB;26.0;72.0;190.0;TB;2022;REG;18;1.0;1.0;0.0;0.0;0.0;0.0;0;17.0;0.25;68.0;3.0
00-0035437;Roderic Teamer;S;25.0;72.0;205.0;LV;2022;REG;1;0.0;2.0;2.0;0.0;0.0;0.0;0;16.0;0.24;67.0;3.0
00-0035437;Roderic Teamer;S;25.0;72.0;205.0;LV;2022;REG;2;0.0;1.0;0.0;0.0;0.0;0.0;0;24.0;0.28;86.0;3.0
00-0035437;Roderic Teamer;S;25.0;72.0;205.0;LV;2022;REG;3;5.0;0.0;0.0;0.0;0.0;0.0;0;28.0;0.48;58.0;3.0
00-0035437;Roderic Teamer;S;25.0;72.0;205.0;LV;2022;REG;4;1.0;0.0;0.0;0.0;0.0;0.0;0;2.0;0.04;50.0;3.0
00-0035437;Roderic Teamer;S;25.0;72.0;205.0;LV;2022;REG;5;1.0;0.0;0.0;0.0;0.0;0.0;0;3.0;0.04;75.0;3.0
00-0035437;Roderic Teamer;S;25.0;72.0;205.0;LV;2022;REG;11;3.0;2.0;0.0;0.0;0.0;0.0;0;32.0;0.5;64.0;3.0
00-0035437;Roderic Teamer;S;25.0;72.0;205.0;LV;2022;REG;12;3.0;0.0;0.0;0.0;0.0;0.0;0;30.0;0.46;65.0;3.0
00-0035437;Roderic Teamer;S;25.0;72.0;205.0;LV;2022;REG;13;1.0;2.0;1.0;0.0;0.0;0.0;0;27.0;0.36;75.0;3.0
00-0035437;Roderic Teamer;S;25.0;72.0;205.0;LV;2022;REG;15;1.0;2.0;0.0;0.0;0.0;0.0;0;30.0;0.46;65.0;3.0
00-0035437;Roderic Teamer;S;25.0;72.0;205.0;LV;2022;REG;16;1.0;1.0;0.0;0.0;0.0;0.0;0;17.0;0.25;68.0;3.0
00-0035437;Roderic Teamer;S;25.0;72.0;205.0;LV;2022;REG;17;3.0;2.0;0.0;0.0;0.0;0.0;0;28.0;0.42;67.0;3.0
00-0035437;Roderic Teamer;S;25.0;72.0;205.0;LV;2022;REG;18;4.0;2.0;1.0;0.0;0.0;0.0;0;39.0;0.66;59.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;REG;1;0.0;1.0;1.0;0.0;0.0;0.0;0;50.0;0.77;65.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;REG;2;3.0;1.0;0.0;0.0;0.0;0.0;0;73.0;0.97;75.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;REG;3;3.0;3.0;1.0;0.0;0.0;0.0;0;71.0;1.0;71.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;REG;4;1.0;1.0;1.0;0.0;0.0;0.0;0;64.0;1.0;64.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;REG;5;0.0;1.0;0.0;0.0;1.0;0.0;0;64.0;1.0;64.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;REG;6;2.0;2.0;0.0;0.0;1.0;0.0;0;73.0;1.0;73.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;REG;7;7.0;4.0;3.0;0.0;0.0;2.0;0;79.0;1.0;79.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;REG;9;1.0;0.0;0.0;0.0;0.0;0.0;0;51.0;1.0;51.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;REG;10;2.0;1.0;0.0;0.0;0.0;0.0;0;64.0;1.0;64.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;REG;11;0.0;3.0;3.0;0.0;0.0;0.0;0;33.0;0.51;65.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;REG;13;5.0;5.0;3.0;0.0;0.0;0.0;0;71.0;0.99;72.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;REG;14;8.0;2.0;1.0;4.0;4.0;0.0;0;72.0;1.0;72.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;REG;15;0.0;1.0;0.0;0.0;0.0;0.0;0;63.0;1.0;63.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;REG;16;3.0;2.0;0.0;0.0;0.0;2.0;0;76.0;1.0;76.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;REG;17;4.0;3.0;0.0;0.0;0.0;0.0;0;70.0;1.0;70.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;REG;18;5.0;3.0;1.0;0.0;0.0;2.0;0;70.0;1.0;70.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;POST;20;3.0;2.0;0.0;0.0;1.0;0.0;0;61.0;1.0;61.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;POST;21;2.0;1.0;0.0;0.0;0.0;0.0;0;66.0;1.0;66.0;3.0
00-0035625;Juan Thornhill;S;27.0;72.0;205.0;KC;2022;POST;22;4.0;2.0;0.0;0.0;0.0;0.0;0;75.0;1.0;75.0;3.0
00-0035632;Amani Hooker;S;24.0;71.0;210.0;TEN;2022;REG;1;3.0;1.0;1.0;0.0;0.0;2.0;0;56.0;0.93;60.0;3.0
00-0035632;Amani Hooker;S;24.0;71.0;210.0;TEN;2022;REG;2;2.0;0.0;0.0;0.0;0.0;0.0;0;55.0;0.81;68.0;3.0
00-0035632;Amani Hooker;S;24.0;71.0;210.0;TEN;2022;REG;3;5.0;1.0;1.0;0.0;2.0;0.0;2;70.0;1.0;70.0;3.0
00-0035632;Amani Hooker;S;24.0;71.0;210.0;TEN;2022;REG;7;6.0;5.0;5.0;0.0;0.0;0.0;0;64.0;1.0;64.0;3.0
00-0035632;Amani Hooker;S;24.0;71.0;210.0;TEN;2022;REG;8;0.0;1.0;1.0;0.0;0.0;0.0;0;22.0;0.41;54.0;3.0
00-0035632;Amani Hooker;S;24.0;71.0;210.0;TEN;2022;REG;12;4.0;4.0;3.0;0.0;0.0;0.0;0;70.0;1.0;70.0;3.0
00-0035632;Amani Hooker;S;24.0;71.0;210.0;TEN;2022;REG;13;4.0;2.0;0.0;0.0;0.0;0.0;0;73.0;1.0;73.0;3.0
00-0035632;Amani Hooker;S;24.0;71.0;210.0;TEN;2022;REG;14;4.0;0.0;0.0;0.0;0.0;0.0;0;63.0;0.88;72.0;3.0
00-0035632;Amani Hooker;S;24.0;71.0;210.0;TEN;2022;REG;18;4.0;1.0;1.0;0.0;0.0;0.0;0;49.0;1.0;49.0;3.0
00-0035633;Corey Ballentine;CB;26.0;71.0;196.0;GB;2022;REG;17;0.0;1.0;1.0;0.0;0.0;0.0;0;12.0;0.21;57.0;3.0
00-0035637;Rock Ya-Sin;CB;26.0;72.0;190.0;LV;2022;REG;1;4.0;2.0;2.0;0.0;1.0;0.0;0;54.0;0.81;67.0;3.0
00-0035637;Rock Ya-Sin;CB;26.0;72.0;190.0;LV;2022;REG;2;0.0;1.0;0.0;0.0;1.0;0.0;0;87.0;1.0;87.0;3.0
00-0035637;Rock Ya-Sin;CB;26.0;72.0;190.0;LV;2022;REG;3;3.0;3.0;2.0;0.0;0.0;0.0;0;46.0;0.79;58.0;3.0
00-0035637;Rock Ya-Sin;CB;26.0;72.0;190.0;LV;2022;REG;5;2.0;1.0;0.0;0.0;0.0;0.0;0;48.0;0.67;72.0;3.0
00-0035637;Rock Ya-Sin;CB;26.0;72.0;190.0;LV;2022;REG;7;4.0;2.0;0.0;0.0;1.0;0.0;0;65.0;1.0;65.0;3.0
00-0035637;Rock Ya-Sin;CB;26.0;72.0;190.0;LV;2022;REG;8;5.0;1.0;0.0;0.0;0.0;0.0;0;64.0;1.0;64.0;3.0
00-0035637;Rock Ya-Sin;CB;26.0;72.0;190.0;LV;2022;REG;9;5.0;1.0;1.0;0.0;0.0;0.0;0;69.0;1.0;69.0;3.0
00-0035637;Rock Ya-Sin;CB;26.0;72.0;190.0;LV;2022;REG;10;2.0;0.0;0.0;0.0;0.0;0.0;0;65.0;1.0;65.0;3.0
00-0035637;Rock Ya-Sin;CB;26.0;72.0;190.0;LV;2022;REG;11;3.0;0.0;0.0;0.0;0.0;0.0;0;64.0;1.0;64.0;3.0
00-0035637;Rock Ya-Sin;CB;26.0;72.0;190.0;LV;2022;REG;12;3.0;1.0;1.0;0.0;0.0;0.0;0;64.0;0.98;65.0;3.0
00-0035637;Rock Ya-Sin;CB;26.0;72.0;190.0;LV;2022;REG;13;2.0;0.0;0.0;0.0;0.0;0.0;0;39.0;0.52;75.0;3.0
00-0035638;Greedy Williams;CB;25.0;74.0;185.0;CLE;2022;REG;6;0.0;1.0;0.0;0.0;0.0;0.0;0;37.0;0.53;70.0;3.0
00-0035638;Greedy Williams;CB;25.0;74.0;185.0;CLE;2022;REG;7;2.0;1.0;0.0;0.0;0.0;0.0;0;14.0;0.22;64.0;3.0
00-0035638;Greedy Williams;CB;25.0;74.0;185.0;CLE;2022;REG;8;0.0;1.0;1.0;0.0;0.0;0.0;0;25.0;0.47;53.0;3.0
00-0035638;Greedy Williams;CB;25.0;74.0;185.0;CLE;2022;REG;11;1.0;0.0;0.0;0.0;0.0;0.0;0;16.0;0.25;64.0;3.0
00-0035638;Greedy Williams;CB;25.0;74.0;185.0;CLE;2022;REG;13;1.0;1.0;1.0;0.0;0.0;0.0;0;8.0;0.12;67.0;3.0
00-0035650;Justin Layne;CB;24.0;74.0;192.0;NYG;2022;REG;5;2.0;0.0;0.0;0.0;0.0;0.0;0;11.0;0.17;65.0;3.0
00-0035655;Will Harris;S;27.0;73.0;207.0;DET;2022;REG;1;1.0;0.0;0.0;0.0;0.0;0.0;0;7.0;0.09;78.0;3.0
00-0035655;Will Harris;S;27.0;73.0;207.0;DET;2022;REG;2;8.0;3.0;0.0;0.0;0.0;2.0;0;74.0;1.0;74.0;3.0
00-0035655;Will Harris;S;27.0;73.0;207.0;DET;2022;REG;5;1.0;0.0;0.0;0.0;0.0;0.0;0;17.0;0.28;61.0;3.0
00-0035655;Will Harris;S;27.0;73.0;207.0;DET;2022;REG;8;6.0;1.0;0.0;0.0;0.0;0.0;0;39.0;0.57;68.0;3.0
00-0035655;Will Harris;S;27.0;73.0;207.0;DET;2022;REG;9;3.0;3.0;2.0;0.0;1.0;0.0;0;56.0;0.76;74.0;3.0
00-0035655;Will Harris;S;27.0;73.0;207.0;DET;2022;REG;10;4.0;2.0;2.0;0.0;0.0;0.0;0;39.0;0.64;61.0;3.0
00-0035655;Will Harris;S;27.0;73.0;207.0;DET;2022;REG;11;5.0;3.0;2.0;0.0;0.0;0.0;2;74.0;0.97;76.0;3.0
00-0035655;Will Harris;S;27.0;73.0;207.0;DET;2022;REG;12;4.0;0.0;0.0;0.0;0.0;0.0;0;77.0;1.0;77.0;3.0
00-0035655;Will Harris;S;27.0;73.0;207.0;DET;2022;REG;13;4.0;1.0;1.0;0.0;0.0;0.0;0;50.0;0.89;56.0;3.0
00-0035655;Will Harris;S;27.0;73.0;207.0;DET;2022;REG;15;3.0;1.0;0.0;0.0;0.0;0.0;0;61.0;0.97;63.0;3.0
00-0035655;Will Harris;S;27.0;73.0;207.0;DET;2022;REG;16;1.0;1.0;0.0;0.0;0.0;0.0;0;51.0;0.75;68.0;3.0
00-0035655;Will Harris;S;27.0;73.0;207.0;DET;2022;REG;17;1.0;1.0;1.0;0.0;1.0;0.0;0;49.0;0.94;52.0;3.0
00-0035663;Taylor Rapp;S;25.0;72.0;208.0;LA;2022;REG;1;0.0;4.0;2.0;0.0;0.0;0.0;1;59.0;1.0;59.0;3.0
00-0035663;Taylor Rapp;S;25.0;72.0;208.0;LA;2022;REG;2;1.0;2.0;1.0;0.0;0.0;0.0;0;50.0;0.82;61.0;3.0
00-0035663;Taylor Rapp;S;25.0;72.0;208.0;LA;2022;REG;3;5.0;1.0;1.0;0.0;1.0;0.0;0;83.0;1.0;83.0;3.0
00-0035663;Taylor Rapp;S;25.0;72.0;208.0;LA;2022;REG;4;1.0;2.0;1.0;0.0;0.0;0.0;0;25.0;0.5;50.0;3.0
00-0035663;Taylor Rapp;S;25.0;72.0;208.0;LA;2022;REG;6;1.0;4.0;3.0;0.0;1.0;0.0;0;44.0;1.0;44.0;3.0
00-0035663;Taylor Rapp;S;25.0;72.0;208.0;LA;2022;REG;8;4.0;3.0;0.0;0.0;0.0;0.0;1;53.0;1.0;53.0;3.0
00-0035663;Taylor Rapp;S;25.0;72.0;208.0;LA;2022;REG;9;4.0;4.0;0.0;0.0;0.0;0.0;0;84.0;1.0;84.0;3.0
00-0035663;Taylor Rapp;S;25.0;72.0;208.0;LA;2022;REG;10;2.0;4.0;3.0;0.0;0.0;0.0;0;65.0;0.96;68.0;3.0
00-0035663;Taylor Rapp;S;25.0;72.0;208.0;LA;2022;REG;11;3.0;2.0;0.0;0.0;0.0;0.0;0;57.0;1.0;57.0;3.0
00-0035663;Taylor Rapp;S;25.0;72.0;208.0;LA;2022;REG;12;6.0;6.0;2.0;0.0;0.0;0.0;0;76.0;1.0;76.0;3.0
00-0035663;Taylor Rapp;S;25.0;72.0;208.0;LA;2022;REG;13;2.0;2.0;1.0;0.0;2.0;0.0;0;66.0;0.99;67.0;3.0
00-0035663;Taylor Rapp;S;25.0;72.0;208.0;LA;2022;REG;14;3.0;2.0;0.0;0.0;2.0;2.0;0;58.0;0.97;60.0;3.0
00-0035663;Taylor Rapp;S;25.0;72.0;208.0;LA;2022;REG;15;9.0;1.0;0.0;0.0;0.0;2.0;1;67.0;0.94;71.0;3.0
00-0035663;Taylor Rapp;S;25.0;72.0;208.0;LA;2022;REG;16;3.0;2.0;1.0;0.0;0.0;0.0;0;59.0;0.88;67.0;3.0
00-0035663;Taylor Rapp;S;25.0;72.0;208.0;LA;2022;REG;17;6.0;3.0;2.0;0.0;0.0;0.0;0;64.0;1.0;64.0;3.0
00-0035663;Taylor Rapp;S;25.0;72.0;208.0;LA;2022;REG;18;7.0;0.0;0.0;0.0;0.0;0.0;0;67.0;0.96;70.0;3.0
00-0035665;David Long;CB;24.0;71.0;196.0;LA;2022;REG;1;3.0;0.0;0.0;0.0;0.0;0.0;0;42.0;0.71;59.0;3.0
00-0035665;David Long;CB;24.0;71.0;196.0;LA;2022;REG;2;3.0;1.0;1.0;0.0;0.0;0.0;0;46.0;0.75;61.0;3.0
00-0035665;David Long;CB;24.0;71.0;196.0;LA;2022;REG;6;1.0;0.0;0.0;0.0;0.0;0.0;0;31.0;0.7;44.0;3.0
00-0035665;David Long;CB;24.0;71.0;196.0;LA;2022;REG;9;3.0;1.0;0.0;0.0;0.0;0.0;0;28.0;0.33;85.0;3.0
00-0035665;David Long;CB;24.0;71.0;196.0;LA;2022;REG;10;2.0;1.0;1.0;0.0;1.0;0.0;0;60.0;0.88;68.0;3.0
00-0035665;David Long;CB;24.0;71.0;196.0;LA;2022;REG;11;2.0;0.0;0.0;0.0;0.0;0.0;0;10.0;0.18;56.0;3.0
00-0035665;David Long;CB;24.0;71.0;196.0;LA;2022;REG;12;1.0;1.0;0.0;0.0;0.0;0.0;0;27.0;0.36;75.0;3.0
00-0035665;David Long;CB;24.0;71.0;196.0;LA;2022;REG;13;2.0;0.0;0.0;0.0;0.0;0.0;0;34.0;0.51;67.0;3.0
00-0035669;Nick Scott;S;27.0;71.0;200.0;LA;2022;REG;1;3.0;4.0;1.0;0.0;0.0;0.0;3;52.0;0.88;59.0;3.0
00-0035669;Nick Scott;S;27.0;71.0;200.0;LA;2022;REG;2;2.0;1.0;1.0;0.0;0.0;0.0;0;53.0;0.87;61.0;3.0
00-0035669;Nick Scott;S;27.0;71.0;200.0;LA;2022;REG;3;6.0;1.0;0.0;0.0;0.0;0.0;0;83.0;1.0;83.0;3.0
00-0035669;Nick Scott;S;27.0;71.0;200.0;LA;2022;REG;4;3.0;1.0;1.0;0.0;0.0;0.0;0;49.0;0.98;50.0;3.0
00-0035669;Nick Scott;S;27.0;71.0;200.0;LA;2022;REG;5;0.0;1.0;1.0;0.0;0.0;0.0;0;55.0;1.0;55.0;3.0
00-0035669;Nick Scott;S;27.0;71.0;200.0;LA;2022;REG;6;0.0;2.0;1.0;0.0;0.0;2.0;0;44.0;1.0;44.0;3.0
00-0035669;Nick Scott;S;27.0;71.0;200.0;LA;2022;REG;8;1.0;6.0;1.0;0.0;0.0;0.0;0;53.0;1.0;53.0;3.0
00-0035669;Nick Scott;S;27.0;71.0;200.0;LA;2022;REG;9;4.0;1.0;0.0;0.0;0.0;0.0;0;84.0;1.0;84.0;3.0
00-0035669;Nick Scott;S;27.0;71.0;200.0;LA;2022;REG;10;6.0;3.0;2.0;0.0;0.0;0.0;2;68.0;1.0;68.0;3.0
00-0035669;Nick Scott;S;27.0;71.0;200.0;LA;2022;REG;11;2.0;3.0;0.0;0.0;0.0;0.0;0;57.0;1.0;57.0;3.0
00-0035669;Nick Scott;S;27.0;71.0;200.0;LA;2022;REG;12;4.0;3.0;0.0;0.0;0.0;2.0;0;76.0;1.0;76.0;3.0
00-0035669;Nick Scott;S;27.0;71.0;200.0;LA;2022;REG;13;5.0;3.0;1.0;0.0;0.0;0.0;0;66.0;0.99;67.0;3.0
00-0035669;Nick Scott;S;27.0;71.0;200.0;LA;2022;REG;14;4.0;0.0;0.0;0.0;0.0;0.0;0;58.0;0.97;60.0;3.0
00-0035669;Nick Scott;S;27.0;71.0;200.0;LA;2022;REG;15;7.0;1.0;1.0;0.0;0.0;0.0;0;71.0;1.0;71.0;3.0
00-0035669;Nick Scott;S;27.0;71.0;200.0;LA;2022;REG;16;0.0;2.0;0.0;0.0;1.0;0.0;0;59.0;0.88;67.0;3.0
00-0035669;Nick Scott;S;27.0;71.0;200.0;LA;2022;REG;17;3.0;2.0;0.0;0.0;0.0;0.0;0;56.0;0.88;64.0;3.0
00-0035677;Nasir Adderley;S;25.0;72.0;195.0;LAC;2022;REG;1;3.0;1.0;1.0;0.0;1.0;0.0;2;58.0;1.0;58.0;3.0
00-0035677;Nasir Adderley;S;25.0;72.0;195.0;LAC;2022;REG;2;1.0;2.0;1.0;0.0;0.0;0.0;0;57.0;1.0;57.0;3.0
00-0035677;Nasir Adderley;S;25.0;72.0;195.0;LAC;2022;REG;3;1.0;3.0;1.0;0.0;0.0;0.0;0;76.0;1.0;76.0;3.0
00-0035677;Nasir Adderley;S;25.0;72.0;195.0;LAC;2022;REG;4;4.0;2.0;1.0;0.0;3.0;2.0;0;57.0;1.0;57.0;3.0
00-0035677;Nasir Adderley;S;25.0;72.0;195.0;LAC;2022;REG;7;8.0;0.0;0.0;0.0;0.0;0.0;0;71.0;1.0;71.0;3.0
00-0035677;Nasir Adderley;S;25.0;72.0;195.0;LAC;2022;REG;9;3.0;3.0;2.0;0.0;0.0;0.0;0;61.0;1.0;61.0;3.0
00-0035677;Nasir Adderley;S;25.0;72.0;195.0;LAC;2022;REG;10;1.0;6.0;3.0;0.0;0.0;0.0;0;71.0;1.0;71.0;3.0
00-0035677;Nasir Adderley;S;25.0;72.0;195.0;LAC;2022;REG;11;2.0;4.0;2.0;0.0;0.0;0.0;0;59.0;0.91;65.0;3.0
00-0035677;Nasir Adderley;S;25.0;72.0;195.0;LAC;2022;REG;13;3.0;3.0;0.0;0.0;0.0;0.0;0;61.0;1.0;61.0;3.0
00-0035677;Nasir Adderley;S;25.0;72.0;195.0;LAC;2022;REG;14;2.0;1.0;0.0;0.0;0.0;0.0;0;51.0;1.0;51.0;3.0
00-0035677;Nasir Adderley;S;25.0;72.0;195.0;LAC;2022;REG;15;5.0;1.0;1.0;0.0;0.0;2.0;0;62.0;1.0;62.0;3.0
00-0035677;Nasir Adderley;S;25.0;72.0;195.0;LAC;2022;REG;16;0.0;1.0;1.0;0.0;0.0;0.0;0;52.0;1.0;52.0;3.0
00-0035677;Nasir Adderley;S;25.0;72.0;195.0;LAC;2022;REG;17;2.0;2.0;0.0;0.0;1.0;0.0;0;43.0;0.88;49.0;3.0
00-0035677;Nasir Adderley;S;25.0;72.0;195.0;LAC;2022;REG;18;2.0;0.0;0.0;0.0;0.0;0.0;0;39.0;0.6;65.0;3.0
00-0035693;Johnathan Abram;S;26.0;71.0;205.0;LV;2022;REG;1;7.0;5.0;5.0;0.0;0.0;0.0;0;67.0;1.0;67.0;3.0
00-0035693;Johnathan Abram;S;26.0;71.0;205.0;LV;2022;REG;2;5.0;2.0;0.0;0.0;0.0;0.0;0;86.0;0.99;87.0;3.0
00-0035693;Johnathan Abram;S;26.0;71.0;205.0;LV;2022;REG;3;3.0;2.0;2.0;0.0;2.0;0.0;0;58.0;1.0;58.0;3.0
00-0035693;Johnathan Abram;S;26.0;71.0;205.0;LV;2022;REG;4;3.0;2.0;0.0;0.0;0.0;0.0;0;51.0;0.96;53.0;3.0
00-0035693;Johnathan Abram;S;26.0;71.0;205.0;LV;2022;REG;5;3.0;0.0;0.0;0.0;1.0;0.0;0;54.0;0.75;72.0;3.0
00-0035693;Johnathan Abram;S;26.0;71.0;205.0;LV;2022;REG;7;6.0;2.0;1.0;0.0;1.0;0.0;0;54.0;0.83;65.0;3.0
00-0035693;Johnathan Abram;S;26.0;71.0;205.0;LV;2022;REG;8;0.0;2.0;0.0;0.0;0.0;0.0;0;22.0;0.34;65.0;3.0
00-0035693;Johnathan Abram;S;26.0;71.0;205.0;LV;2022;REG;9;4.0;2.0;1.0;0.0;1.0;0.0;0;32.0;0.46;70.0;3.0
00-0035693;Johnathan Abram;S;26.0;71.0;205.0;SEA;2022;REG;16;0.0;0.0;0.0;0.0;1.0;0.0;0;36.0;0.68;53.0;3.0
00-0035693;Johnathan Abram;S;26.0;71.0;205.0;SEA;2022;REG;17;3.0;2.0;0.0;0.0;0.0;0.0;0;70.0;1.0;70.0;3.0
00-0035693;Johnathan Abram;S;26.0;71.0;205.0;SEA;2022;REG;18;3.0;2.0;1.0;0.0;0.0;0.0;0;61.0;1.0;61.0;3.0
00-0035693;Johnathan Abram;S;26.0;71.0;205.0;SEA;2022;POST;19;2.0;0.0;0.0;0.0;0.0;0.0;0;15.0;0.23;65.0;3.0
00-0035695;Trayvon Mullen;CB;25.0;74.0;194.0;ARI;2022;REG;4;1.0;1.0;0.0;0.0;0.0;0.0;0;18.0;0.35;51.0;3.0
00-0035695;Trayvon Mullen;CB;25.0;74.0;194.0;ARI;2022;REG;10;1.0;0.0;0.0;0.0;0.0;0.0;0;25.0;0.42;60.0;3.0
00-0035695;Trayvon Mullen;CB;25.0;74.0;194.0;ARI;2022;REG;12;4.0;0.0;0.0;0.0;1.0;0.0;2;29.0;0.44;66.0;3.0
