player_id;player_name;position;height;weight;team;season;season_type;week;solo_tackle;assist_tackle;tackle_with_assist;sack;qb_hit;interception;fumble_forced;defense_snaps;defense_pct;team_defense_snaps;age;seasons_played
00-0028092;Richard Sherman;CB;75.0;205.0;SF;2020;REG;14;2.0;0.0;0.0;0.0;1.0;0.0;0;63.0;1.0;63.0;32.0;9.0
00-0028092;Richard Sherman;CB;75.0;205.0;SF;2020;REG;15;1.0;1.0;0.0;0.0;0.0;0.0;0;57.0;0.98;58.0;32.0;9.0
00-0028224;Chris Harris;CB;70.0;199.0;LAC;2020;REG;1;2.0;1.0;1.0;0.0;0.0;0.0;0;0.0;0.0;0.0;31.0;9.0
00-0028224;Chris Harris;CB;70.0;199.0;LAC;2020;REG;2;5.0;4.0;0.0;0.0;1.0;0.0;0;0.0;0.0;0.0;31.0;9.0
00-0028224;Chris Harris;CB;70.0;199.0;LAC;2020;REG;3;2.0;2.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;31.0;9.0
00-0028224;Chris Harris;CB;70.0;199.0;LAC;2020;REG;12;3.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;31.0;9.0
00-0028224;Chris Harris;CB;70.0;199.0;LAC;2020;REG;13;2.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;31.0;9.0
00-0028224;Chris Harris;CB;70.0;199.0;LAC;2020;REG;14;2.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;31.0;9.0
00-0028224;Chris Harris;CB;70.0;199.0;LAC;2020;REG;15;6.0;1.0;0.0;0.0;0.0;2.0;0;0.0;0.0;0.0;31.0;9.0
00-0028224;Chris Harris;CB;70.0;199.0;LAC;2020;REG;16;3.0;5.0;1.0;3.0;3.0;0.0;0;0.0;0.0;0.0;31.0;9.0
00-0028224;Chris Harris;CB;70.0;199.0;LAC;2020;REG;17;3.0;1.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;31.0;9.0
00-0028899;Rodney McLeod;S;70.0;185.0;PHI;2020;REG;1;6.0;2.0;0.0;0.0;1.0;0.0;0;70.0;1.0;70.0;30.0;8.0
00-0028899;Rodney McLeod;S;70.0;185.0;PHI;2020;REG;2;3.0;1.0;0.0;0.0;0.0;0.0;0;69.0;1.0;69.0;30.0;8.0
00-0028899;Rodney McLeod;S;70.0;185.0;PHI;2020;REG;3;2.0;3.0;1.0;0.0;0.0;0.0;0;72.0;1.0;72.0;30.0;8.0
00-0028899;Rodney McLeod;S;70.0;185.0;PHI;2020;REG;4;10.0;1.0;0.0;0.0;3.0;2.0;0;73.0;1.0;73.0;30.0;8.0
00-0028899;Rodney McLeod;S;70.0;185.0;PHI;2020;REG;5;4.0;4.0;3.0;0.0;0.0;0.0;0;76.0;1.0;76.0;30.0;8.0
00-0028899;Rodney McLeod;S;70.0;185.0;PHI;2020;REG;6;4.0;1.0;0.0;0.0;0.0;0.0;0;73.0;1.0;73.0;30.0;8.0
00-0028899;Rodney McLeod;S;70.0;185.0;PHI;2020;REG;7;3.0;3.0;0.0;0.0;0.0;0.0;0;60.0;1.0;60.0;30.0;8.0
00-0028899;Rodney McLeod;S;70.0;185.0;PHI;2020;REG;8;1.0;0.0;0.0;0.0;0.0;0.0;0;79.0;1.0;79.0;30.0;8.0
00-0028899;Rodney McLeod;S;70.0;185.0;PHI;2020;REG;10;3.0;4.0;2.0;0.0;0.0;0.0;0;71.0;1.0;71.0;30.0;8.0
00-0028899;Rodney McLeod;S;70.0;185.0;PHI;2020;REG;11;2.0;2.0;0.0;0.0;0.0;0.0;0;67.0;1.0;67.0;30.0;8.0
00-0028899;Rodney McLeod;S;70.0;185.0;PHI;2020;REG;12;3.0;1.0;0.0;0.0;0.0;0.0;0;67.0;1.0;67.0;30.0;8.0
00-0028899;Rodney McLeod;S;70.0;185.0;PHI;2020;REG;13;4.0;1.0;0.0;0.0;0.0;0.0;0;61.0;1.0;61.0;30.0;8.0
00-0028899;Rodney McLeod;S;70.0;185.0;PHI;2020;REG;14;1.0;1.0;0.0;0.0;0.0;0.0;0;35.0;0.56;62.0;30.0;8.0
00-0028908;Michael Thomas;S;71.0;192.0;HOU;2020;REG;5;2.0;3.0;1.0;0.0;1.0;0.0;0;31.0;0.41;76.0;31.0;8.0
00-0028908;Michael Thomas;S;71.0;192.0;HOU;2020;REG;6;0.0;1.0;0.0;0.0;0.0;0.0;0;18.0;0.24;75.0;31.0;8.0
00-0028908;Michael Thomas;S;71.0;192.0;HOU;2020;REG;7;0.0;2.0;1.0;0.0;0.0;0.0;0;15.0;0.24;62.0;31.0;8.0
00-0028908;Michael Thomas;S;71.0;192.0;HOU;2020;REG;9;1.0;2.0;0.0;0.0;0.0;0.0;0;16.0;0.23;70.0;31.0;8.0
00-0028908;Michael Thomas;S;71.0;192.0;HOU;2020;REG;10;1.0;1.0;0.0;0.0;0.0;0.0;0;14.0;0.22;64.0;31.0;8.0
00-0028924;Tashaun Gipson;S;73.0;212.0;CHI;2020;REG;1;5.0;2.0;1.0;0.0;1.0;0.0;0;78.0;1.0;78.0;30.0;8.0
00-0028924;Tashaun Gipson;S;73.0;212.0;CHI;2020;REG;2;2.0;0.0;0.0;0.0;0.0;0.0;0;65.0;1.0;65.0;30.0;8.0
00-0028924;Tashaun Gipson;S;73.0;212.0;CHI;2020;REG;3;3.0;3.0;1.0;0.0;0.0;2.0;0;68.0;1.0;68.0;30.0;8.0
00-0028924;Tashaun Gipson;S;73.0;212.0;CHI;2020;REG;4;8.0;1.0;0.0;0.0;1.0;0.0;0;72.0;1.0;72.0;30.0;8.0
00-0028924;Tashaun Gipson;S;73.0;212.0;CHI;2020;REG;5;4.0;0.0;0.0;0.0;0.0;0.0;0;71.0;1.0;71.0;30.0;8.0
00-0028924;Tashaun Gipson;S;73.0;212.0;CHI;2020;REG;6;4.0;4.0;0.0;0.0;0.0;2.0;0;68.0;1.0;68.0;30.0;8.0
00-0028924;Tashaun Gipson;S;73.0;212.0;CHI;2020;REG;7;1.0;0.0;0.0;0.0;1.0;0.0;0;72.0;1.0;72.0;30.0;8.0
00-0028924;Tashaun Gipson;S;73.0;212.0;CHI;2020;REG;8;6.0;2.0;0.0;0.0;0.0;0.0;0;73.0;0.99;74.0;30.0;8.0
00-0028924;Tashaun Gipson;S;73.0;212.0;CHI;2020;REG;10;2.0;1.0;0.0;0.0;0.0;0.0;0;73.0;0.99;74.0;30.0;8.0
00-0028924;Tashaun Gipson;S;73.0;212.0;CHI;2020;REG;12;3.0;1.0;0.0;0.0;0.0;0.0;0;68.0;0.96;71.0;30.0;8.0
00-0028924;Tashaun Gipson;S;73.0;212.0;CHI;2020;REG;13;2.0;1.0;0.0;0.0;0.0;0.0;0;68.0;1.0;68.0;30.0;8.0
00-0028924;Tashaun Gipson;S;73.0;212.0;CHI;2020;REG;14;5.0;1.0;0.0;0.0;0.0;0.0;0;66.0;1.0;66.0;30.0;8.0
00-0028924;Tashaun Gipson;S;73.0;212.0;CHI;2020;REG;15;2.0;1.0;0.0;0.0;0.0;0.0;0;68.0;1.0;68.0;30.0;8.0
00-0028924;Tashaun Gipson;S;73.0;212.0;CHI;2020;REG;16;1.0;0.0;0.0;0.0;1.0;0.0;0;44.0;0.8;55.0;30.0;8.0
00-0028924;Tashaun Gipson;S;73.0;212.0;CHI;2020;REG;17;1.0;2.0;0.0;0.0;1.0;0.0;0;45.0;0.98;46.0;30.0;8.0
00-0028924;Tashaun Gipson;S;73.0;212.0;CHI;2020;POST;18;7.0;1.0;0.0;2.0;2.0;0.0;3;76.0;0.99;77.0;30.0;8.0
00-0029215;George Iloka;S;76.0;227.0;MIN;2020;REG;4;5.0;1.0;0.0;0.0;0.0;0.0;0;43.0;0.66;65.0;30.0;8.0
00-0029261;Casey Hayward;CB;71.0;192.0;LAC;2020;REG;1;12.0;0.0;0.0;0.0;0.0;0.0;0;68.0;1.0;68.0;31.0;8.0
00-0029261;Casey Hayward;CB;71.0;192.0;LAC;2020;REG;2;2.0;1.0;0.0;0.0;0.0;0.0;0;77.0;1.0;77.0;31.0;8.0
00-0029261;Casey Hayward;CB;71.0;192.0;LAC;2020;REG;3;0.0;1.0;0.0;0.0;0.0;0.0;0;51.0;1.0;51.0;31.0;8.0
00-0029261;Casey Hayward;CB;71.0;192.0;LAC;2020;REG;4;4.0;1.0;1.0;0.0;0.0;0.0;0;76.0;1.0;76.0;31.0;8.0
00-0029261;Casey Hayward;CB;71.0;192.0;LAC;2020;REG;5;2.0;1.0;0.0;0.0;1.0;0.0;0;54.0;0.71;76.0;31.0;8.0
00-0029261;Casey Hayward;CB;71.0;192.0;LAC;2020;REG;7;1.0;1.0;0.0;0.0;0.0;0.0;0;63.0;1.0;63.0;31.0;8.0
00-0029261;Casey Hayward;CB;71.0;192.0;LAC;2020;REG;8;0.0;0.0;0.0;0.0;0.0;0.0;0;50.0;0.77;65.0;31.0;8.0
00-0029261;Casey Hayward;CB;71.0;192.0;LAC;2020;REG;9;1.0;0.0;0.0;0.0;0.0;0.0;0;51.0;1.0;51.0;31.0;8.0
00-0029261;Casey Hayward;CB;71.0;192.0;LAC;2020;REG;10;1.0;0.0;0.0;0.0;1.0;0.0;0;56.0;0.97;58.0;31.0;8.0
00-0029261;Casey Hayward;CB;71.0;192.0;LAC;2020;REG;11;2.0;0.0;0.0;0.0;1.0;0.0;0;47.0;0.78;60.0;31.0;8.0
00-0029261;Casey Hayward;CB;71.0;192.0;LAC;2020;REG;14;5.0;0.0;0.0;0.0;1.0;0.0;0;56.0;0.98;57.0;31.0;8.0
00-0029261;Casey Hayward;CB;71.0;192.0;LAC;2020;REG;15;5.0;0.0;0.0;0.0;0.0;0.0;0;74.0;0.97;76.0;31.0;8.0
00-0029261;Casey Hayward;CB;71.0;192.0;LAC;2020;REG;16;3.0;0.0;0.0;0.0;0.0;2.0;0;27.0;0.35;77.0;31.0;8.0
00-0029285;Josh Norman;CB;72.0;200.0;BUF;2020;REG;4;4.0;2.0;1.0;0.0;0.0;0.0;2;67.0;0.91;74.0;33.0;8.0
00-0029285;Josh Norman;CB;72.0;200.0;BUF;2020;REG;5;3.0;5.0;5.0;0.0;0.0;0.0;0;65.0;0.98;66.0;33.0;8.0
00-0029285;Josh Norman;CB;72.0;200.0;BUF;2020;REG;6;5.0;2.0;1.0;0.0;0.0;0.0;0;73.0;1.0;73.0;33.0;8.0
00-0029285;Josh Norman;CB;72.0;200.0;BUF;2020;REG;14;1.0;1.0;0.0;0.0;0.0;0.0;0;32.0;0.56;57.0;33.0;8.0
00-0029285;Josh Norman;CB;72.0;200.0;BUF;2020;REG;17;3.0;1.0;1.0;0.0;0.0;2.0;0;48.0;0.58;83.0;33.0;8.0
00-0029285;Josh Norman;CB;72.0;200.0;BUF;2020;POST;18;0.0;2.0;2.0;0.0;0.0;0.0;0;34.0;0.43;79.0;33.0;8.0
00-0029285;Josh Norman;CB;72.0;200.0;BUF;2020;POST;19;2.0;1.0;0.0;0.0;0.0;0.0;2;39.0;0.51;76.0;33.0;8.0
00-0029285;Josh Norman;CB;72.0;200.0;BUF;2020;POST;20;1.0;0.0;0.0;0.0;0.0;0.0;0;30.0;0.46;65.0;33.0;8.0
00-0029410;Tavon Wilson;S;72.0;208.0;IND;2020;REG;3;6.0;0.0;0.0;0.0;2.0;0.0;0;23.0;0.36;64.0;30.0;8.0
00-0029410;Tavon Wilson;S;72.0;208.0;IND;2020;REG;5;1.0;0.0;0.0;0.0;0.0;0.0;0;9.0;0.12;75.0;30.0;8.0
00-0029410;Tavon Wilson;S;72.0;208.0;IND;2020;REG;10;0.0;1.0;1.0;0.0;0.0;0.0;0;5.0;0.08;62.0;30.0;8.0
00-0029410;Tavon Wilson;S;72.0;208.0;IND;2020;REG;12;1.0;0.0;0.0;0.0;0.0;0.0;0;13.0;0.18;72.0;30.0;8.0
00-0029410;Tavon Wilson;S;72.0;208.0;IND;2020;REG;13;3.0;1.0;0.0;0.0;0.0;0.0;0;61.0;0.95;64.0;30.0;8.0
00-0029410;Tavon Wilson;S;72.0;208.0;IND;2020;REG;14;1.0;2.0;0.0;0.0;0.0;0.0;0;9.0;0.13;69.0;30.0;8.0
00-0029410;Tavon Wilson;S;72.0;208.0;IND;2020;REG;16;2.0;0.0;0.0;0.0;1.0;0.0;0;29.0;0.43;67.0;30.0;8.0
00-0029410;Tavon Wilson;S;72.0;208.0;IND;2020;REG;17;4.0;0.0;0.0;0.0;0.0;0.0;0;65.0;1.0;65.0;30.0;8.0
00-0029542;Stephon Gilmore;CB;72.0;190.0;NE;2020;REG;1;3.0;2.0;2.0;0.0;1.0;2.0;0;59.0;0.95;62.0;30.0;8.0
00-0029542;Stephon Gilmore;CB;72.0;190.0;NE;2020;REG;2;2.0;1.0;1.0;0.0;0.0;0.0;0;62.0;0.98;63.0;30.0;8.0
00-0029542;Stephon Gilmore;CB;72.0;190.0;NE;2020;REG;3;0.0;0.0;0.0;0.0;0.0;0.0;0;58.0;0.98;59.0;30.0;8.0
00-0029542;Stephon Gilmore;CB;72.0;190.0;NE;2020;REG;4;3.0;0.0;0.0;0.0;0.0;0.0;2;56.0;1.0;56.0;30.0;8.0
00-0029542;Stephon Gilmore;CB;72.0;190.0;NE;2020;REG;6;1.0;2.0;1.0;0.0;0.0;0.0;0;64.0;1.0;64.0;30.0;8.0
00-0029542;Stephon Gilmore;CB;72.0;190.0;NE;2020;REG;7;3.0;3.0;1.0;0.0;0.0;0.0;0;66.0;1.0;66.0;30.0;8.0
00-0029542;Stephon Gilmore;CB;72.0;190.0;NE;2020;REG;11;4.0;2.0;0.0;0.0;0.0;0.0;0;53.0;0.87;61.0;30.0;8.0
00-0029542;Stephon Gilmore;CB;72.0;190.0;NE;2020;REG;12;5.0;0.0;0.0;0.0;0.0;0.0;0;73.0;0.99;74.0;30.0;8.0
00-0029542;Stephon Gilmore;CB;72.0;190.0;NE;2020;REG;13;1.0;0.0;0.0;0.0;0.0;0.0;0;58.0;0.81;72.0;30.0;8.0
00-0029542;Stephon Gilmore;CB;72.0;190.0;NE;2020;REG;14;4.0;0.0;0.0;0.0;0.0;0.0;0;59.0;0.94;63.0;30.0;8.0
00-0029542;Stephon Gilmore;CB;72.0;190.0;NE;2020;REG;15;2.0;0.0;0.0;0.0;0.0;0.0;0;24.0;0.33;73.0;30.0;8.0
00-0029560;Dre Kirkpatrick;CB;74.0;190.0;ARI;2020;REG;1;3.0;0.0;0.0;0.0;1.0;0.0;0;20.0;0.32;62.0;31.0;8.0
00-0029560;Dre Kirkpatrick;CB;74.0;190.0;ARI;2020;REG;2;2.0;0.0;0.0;0.0;0.0;0.0;0;52.0;0.79;66.0;31.0;8.0
00-0029560;Dre Kirkpatrick;CB;74.0;190.0;ARI;2020;REG;3;4.0;2.0;0.0;0.0;0.0;0.0;0;42.0;0.64;66.0;31.0;8.0
00-0029560;Dre Kirkpatrick;CB;74.0;190.0;ARI;2020;REG;4;3.0;0.0;0.0;0.0;0.0;0.0;0;31.0;0.41;76.0;31.0;8.0
00-0029560;Dre Kirkpatrick;CB;74.0;190.0;ARI;2020;REG;5;1.0;0.0;0.0;0.0;0.0;0.0;0;65.0;0.94;69.0;31.0;8.0
00-0029560;Dre Kirkpatrick;CB;74.0;190.0;ARI;2020;REG;6;4.0;0.0;0.0;0.0;0.0;2.0;0;72.0;0.81;89.0;31.0;8.0
00-0029560;Dre Kirkpatrick;CB;74.0;190.0;ARI;2020;REG;7;10.0;0.0;0.0;0.0;0.0;0.0;0;66.0;0.79;84.0;31.0;8.0
00-0029560;Dre Kirkpatrick;CB;74.0;190.0;ARI;2020;REG;10;5.0;0.0;0.0;0.0;0.0;2.0;0;63.0;0.86;73.0;31.0;8.0
00-0029560;Dre Kirkpatrick;CB;74.0;190.0;ARI;2020;REG;11;6.0;1.0;0.0;0.0;0.0;0.0;0;63.0;0.95;66.0;31.0;8.0
00-0029560;Dre Kirkpatrick;CB;74.0;190.0;ARI;2020;REG;12;5.0;0.0;0.0;0.0;0.0;2.0;0;42.0;0.79;53.0;31.0;8.0
00-0029560;Dre Kirkpatrick;CB;74.0;190.0;ARI;2020;REG;13;5.0;0.0;0.0;0.0;0.0;0.0;0;65.0;0.79;82.0;31.0;8.0
00-0029560;Dre Kirkpatrick;CB;74.0;190.0;ARI;2020;REG;14;4.0;0.0;0.0;0.0;1.0;0.0;0;43.0;0.88;49.0;31.0;8.0
00-0029560;Dre Kirkpatrick;CB;74.0;190.0;ARI;2020;REG;15;2.0;0.0;0.0;0.0;0.0;0.0;0;80.0;0.95;84.0;31.0;8.0
00-0029560;Dre Kirkpatrick;CB;74.0;190.0;ARI;2020;REG;17;3.0;0.0;0.0;0.0;0.0;0.0;0;46.0;0.63;73.0;31.0;8.0
00-0029570;Nate Ebner;S;72.0;215.0;NYG;2020;REG;7;1.0;0.0;0.0;0.0;1.0;0.0;0;12.0;0.15;80.0;32.0;8.0
00-0029570;Nate Ebner;S;72.0;215.0;NYG;2020;REG;17;1.0;0.0;0.0;0.0;0.0;0.0;0;3.0;0.04;75.0;32.0;8.0
00-0029606;Harrison Smith;S;74.0;209.0;MIN;2020;REG;1;4.0;0.0;0.0;0.0;1.0;0.0;0;78.0;1.0;78.0;31.0;8.0
00-0029606;Harrison Smith;S;74.0;209.0;MIN;2020;REG;2;4.0;2.0;2.0;0.0;0.0;1.0;0;70.0;0.96;73.0;31.0;8.0
00-0029606;Harrison Smith;S;74.0;209.0;MIN;2020;REG;3;3.0;9.0;2.0;0.0;1.0;2.0;0;75.0;1.0;75.0;31.0;8.0
00-0029606;Harrison Smith;S;74.0;209.0;MIN;2020;REG;4;0.0;3.0;1.0;0.0;0.0;0.0;0;25.0;0.39;64.0;31.0;8.0
00-0029606;Harrison Smith;S;74.0;209.0;MIN;2020;REG;5;1.0;1.0;0.0;0.0;1.0;0.0;0;54.0;1.0;54.0;31.0;8.0
00-0029606;Harrison Smith;S;74.0;209.0;MIN;2020;REG;6;2.0;0.0;0.0;0.0;0.0;0.0;0;79.0;0.99;80.0;31.0;8.0
00-0029606;Harrison Smith;S;74.0;209.0;MIN;2020;REG;8;5.0;3.0;2.0;0.0;0.0;0.0;0;74.0;1.0;74.0;31.0;8.0
00-0029606;Harrison Smith;S;74.0;209.0;MIN;2020;REG;9;7.0;3.0;0.0;0.0;2.0;2.0;0;75.0;1.0;75.0;31.0;8.0
00-0029606;Harrison Smith;S;74.0;209.0;MIN;2020;REG;10;2.0;0.0;0.0;0.0;1.0;2.0;0;50.0;1.0;50.0;31.0;8.0
00-0029606;Harrison Smith;S;74.0;209.0;MIN;2020;REG;11;4.0;4.0;0.0;0.0;0.0;0.0;0;66.0;1.0;66.0;31.0;8.0
00-0029606;Harrison Smith;S;74.0;209.0;MIN;2020;REG;12;3.0;4.0;1.0;0.0;1.0;0.0;0;65.0;1.0;65.0;31.0;8.0
00-0029606;Harrison Smith;S;74.0;209.0;MIN;2020;REG;13;6.0;4.0;0.0;3.0;5.0;2.0;0;71.0;1.0;71.0;31.0;8.0
00-0029606;Harrison Smith;S;74.0;209.0;MIN;2020;REG;14;3.0;3.0;0.0;0.0;1.0;0.0;0;51.0;1.0;51.0;31.0;8.0
00-0029606;Harrison Smith;S;74.0;209.0;MIN;2020;REG;15;1.0;2.0;0.0;0.0;0.0;0.0;0;64.0;1.0;64.0;31.0;8.0
00-0029606;Harrison Smith;S;74.0;209.0;MIN;2020;REG;16;5.0;3.0;0.0;0.0;0.0;0.0;0;75.0;1.0;75.0;31.0;8.0
00-0029606;Harrison Smith;S;74.0;209.0;MIN;2020;REG;17;9.0;2.0;1.0;0.0;0.0;2.0;0;58.0;1.0;58.0;31.0;8.0
00-0029681;Janoris Jenkins;CB;70.0;190.0;NO;2020;REG;1;8.0;1.0;0.0;0.0;2.0;2.0;0;64.0;0.91;70.0;32.0;8.0
00-0029681;Janoris Jenkins;CB;70.0;190.0;NO;2020;REG;2;3.0;2.0;0.0;0.0;0.0;0.0;0;76.0;0.95;80.0;32.0;8.0
00-0029681;Janoris Jenkins;CB;70.0;190.0;NO;2020;REG;3;5.0;2.0;0.0;0.0;0.0;0.0;0;61.0;0.98;62.0;32.0;8.0
00-0029681;Janoris Jenkins;CB;70.0;190.0;NO;2020;REG;7;3.0;0.0;0.0;0.0;0.0;0.0;0;46.0;1.0;46.0;32.0;8.0
00-0029681;Janoris Jenkins;CB;70.0;190.0;NO;2020;REG;8;5.0;0.0;0.0;0.0;0.0;0.0;0;70.0;1.0;70.0;32.0;8.0
00-0029681;Janoris Jenkins;CB;70.0;190.0;NO;2020;REG;9;2.0;0.0;0.0;0.0;0.0;0.0;0;49.0;0.98;50.0;32.0;8.0
00-0029681;Janoris Jenkins;CB;70.0;190.0;NO;2020;REG;10;1.0;2.0;1.0;0.0;0.0;0.0;0;71.0;1.0;71.0;32.0;8.0
00-0029681;Janoris Jenkins;CB;70.0;190.0;NO;2020;REG;11;6.0;1.0;0.0;0.0;3.0;2.0;0;62.0;1.0;62.0;32.0;8.0
00-0029681;Janoris Jenkins;CB;70.0;190.0;NO;2020;REG;12;2.0;0.0;0.0;0.0;0.0;2.0;0;22.0;0.51;43.0;32.0;8.0
00-0029681;Janoris Jenkins;CB;70.0;190.0;NO;2020;REG;14;3.0;0.0;0.0;0.0;0.0;0.0;0;69.0;1.0;69.0;32.0;8.0
00-0029681;Janoris Jenkins;CB;70.0;190.0;NO;2020;REG;15;4.0;2.0;0.0;0.0;0.0;0.0;0;97.0;0.99;98.0;32.0;8.0
00-0029681;Janoris Jenkins;CB;70.0;190.0;NO;2020;REG;16;2.0;2.0;1.0;0.0;0.0;0.0;0;61.0;0.95;64.0;32.0;8.0
00-0029681;Janoris Jenkins;CB;70.0;190.0;NO;2020;REG;17;5.0;0.0;0.0;0.0;1.0;0.0;0;57.0;0.92;62.0;32.0;8.0
00-0029681;Janoris Jenkins;CB;70.0;190.0;NO;2020;POST;18;5.0;0.0;0.0;0.0;1.0;0.0;0;49.0;1.0;49.0;32.0;8.0
00-0029681;Janoris Jenkins;CB;70.0;190.0;NO;2020;POST;19;3.0;1.0;0.0;0.0;0.0;0.0;0;64.0;0.91;70.0;32.0;8.0
00-0029747;Chris Banjo;S;70.0;207.0;ARI;2020;REG;1;3.0;3.0;0.0;0.0;0.0;0.0;0;58.0;0.94;62.0;30.0;7.0
00-0029747;Chris Banjo;S;70.0;207.0;ARI;2020;REG;2;6.0;3.0;1.0;0.0;1.0;0.0;0;63.0;0.95;66.0;30.0;7.0
00-0029747;Chris Banjo;S;70.0;207.0;ARI;2020;REG;3;4.0;1.0;1.0;0.0;1.0;0.0;0;18.0;0.27;67.0;30.0;7.0
00-0029747;Chris Banjo;S;70.0;207.0;ARI;2020;REG;11;2.0;2.0;0.0;0.0;0.0;0.0;0;29.0;0.44;66.0;30.0;7.0
00-0029747;Chris Banjo;S;70.0;207.0;ARI;2020;REG;12;1.0;0.0;0.0;0.0;0.0;0.0;0;22.0;0.42;52.0;30.0;7.0
00-0029747;Chris Banjo;S;70.0;207.0;ARI;2020;REG;13;9.0;1.0;1.0;0.0;0.0;0.0;0;78.0;0.95;82.0;30.0;7.0
00-0029747;Chris Banjo;S;70.0;207.0;ARI;2020;REG;14;1.0;1.0;1.0;0.0;0.0;0.0;0;44.0;0.9;49.0;30.0;7.0
00-0029747;Chris Banjo;S;70.0;207.0;ARI;2020;REG;15;5.0;0.0;0.0;0.0;0.0;0.0;0;63.0;0.75;84.0;30.0;7.0
00-0029747;Chris Banjo;S;70.0;207.0;ARI;2020;REG;16;2.0;4.0;1.0;0.0;0.0;0.0;0;46.0;0.82;56.0;30.0;7.0
00-0030041;Nickell Robey;CB;68.0;180.0;PHI;2020;REG;1;2.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;28.0;7.0
00-0030041;Nickell Robey;CB;68.0;180.0;PHI;2020;REG;2;2.0;1.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;28.0;7.0
00-0030041;Nickell Robey;CB;68.0;180.0;PHI;2020;REG;3;0.0;1.0;1.0;0.0;0.0;0.0;0;0.0;0.0;0.0;28.0;7.0
00-0030041;Nickell Robey;CB;68.0;180.0;PHI;2020;REG;4;2.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;28.0;7.0
00-0030041;Nickell Robey;CB;68.0;180.0;PHI;2020;REG;5;3.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;28.0;7.0
00-0030041;Nickell Robey;CB;68.0;180.0;PHI;2020;REG;6;2.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;28.0;7.0
00-0030041;Nickell Robey;CB;68.0;180.0;PHI;2020;REG;7;1.0;2.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;28.0;7.0
00-0030041;Nickell Robey;CB;68.0;180.0;PHI;2020;REG;8;5.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;28.0;7.0
00-0030041;Nickell Robey;CB;68.0;180.0;PHI;2020;REG;10;2.0;1.0;1.0;0.0;0.0;0.0;0;0.0;0.0;0.0;28.0;7.0
00-0030041;Nickell Robey;CB;68.0;180.0;PHI;2020;REG;12;3.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;28.0;7.0
00-0030041;Nickell Robey;CB;68.0;180.0;PHI;2020;REG;13;1.0;1.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;28.0;7.0
00-0030041;Nickell Robey;CB;68.0;180.0;PHI;2020;REG;14;6.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;28.0;7.0
00-0030041;Nickell Robey;CB;68.0;180.0;PHI;2020;REG;15;7.0;2.0;0.0;0.0;0.0;0.0;1;0.0;0.0;0.0;28.0;7.0
00-0030041;Nickell Robey;CB;68.0;180.0;PHI;2020;REG;16;2.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;28.0;7.0
00-0030060;Kenny Vaccaro;S;72.0;214.0;TEN;2020;REG;1;5.0;2.0;0.0;0.0;0.0;0.0;0;59.0;1.0;59.0;29.0;7.0
00-0030060;Kenny Vaccaro;S;72.0;214.0;TEN;2020;REG;2;13.0;2.0;1.0;4.0;4.0;0.0;0;75.0;0.99;76.0;29.0;7.0
00-0030060;Kenny Vaccaro;S;72.0;214.0;TEN;2020;REG;3;4.0;1.0;0.0;0.0;0.0;0.0;0;65.0;1.0;65.0;29.0;7.0
00-0030060;Kenny Vaccaro;S;72.0;214.0;TEN;2020;REG;5;5.0;0.0;0.0;0.0;0.0;0.0;0;65.0;0.9;72.0;29.0;7.0
00-0030060;Kenny Vaccaro;S;72.0;214.0;TEN;2020;REG;6;2.0;6.0;6.0;0.0;0.0;0.0;0;71.0;1.0;71.0;29.0;7.0
00-0030060;Kenny Vaccaro;S;72.0;214.0;TEN;2020;REG;7;3.0;1.0;1.0;0.0;0.0;0.0;0;73.0;0.92;79.0;29.0;7.0
00-0030060;Kenny Vaccaro;S;72.0;214.0;TEN;2020;REG;8;3.0;1.0;0.0;0.0;0.0;0.0;0;64.0;0.88;73.0;29.0;7.0
00-0030060;Kenny Vaccaro;S;72.0;214.0;TEN;2020;REG;9;3.0;3.0;0.0;0.0;1.0;0.0;0;77.0;1.0;77.0;29.0;7.0
00-0030060;Kenny Vaccaro;S;72.0;214.0;TEN;2020;REG;10;3.0;5.0;3.0;0.0;0.0;0.0;0;66.0;0.94;70.0;29.0;7.0
00-0030060;Kenny Vaccaro;S;72.0;214.0;TEN;2020;REG;12;6.0;3.0;2.0;0.0;1.0;0.0;0;72.0;0.97;74.0;29.0;7.0
